Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2151,649,D24HourMean,QuarterlyMean,Mean,28.914992959
2151,650,D24HourMean,QuarterlyMean,Mean,28.270080438
2151,651,D24HourMean,QuarterlyMean,Mean,28.323969
2151,652,D24HourMean,QuarterlyMean,Mean,28.161329974
2151,653,D24HourMean,QuarterlyMean,Mean,28.703608261
2151,654,D24HourMean,QuarterlyMean,Mean,29.225981525
2151,655,D24HourMean,QuarterlyMean,Mean,29.423130291
2151,656,D24HourMean,QuarterlyMean,Mean,29.440549809
2151,657,D24HourMean,QuarterlyMean,Mean,29.703390666
2151,658,D24HourMean,QuarterlyMean,Mean,30.142481255
2151,659,D24HourMean,QuarterlyMean,Mean,29.690718102
2151,660,D24HourMean,QuarterlyMean,Mean,29.029794173
2151,661,D24HourMean,QuarterlyMean,Mean,28.335172841
2151,662,D24HourMean,QuarterlyMean,Mean,29.381328549
2151,663,D24HourMean,QuarterlyMean,Mean,29.988072202
2151,664,D24HourMean,QuarterlyMean,Mean,29.638455039
2151,665,D24HourMean,QuarterlyMean,Mean,28.413039863
2151,666,D24HourMean,QuarterlyMean,Mean,28.256360846
2151,667,D24HourMean,QuarterlyMean,Mean,28.042600528
2151,668,D24HourMean,QuarterlyMean,Mean,28.405566532
2151,669,D24HourMean,QuarterlyMean,Mean,28.871632219
2151,670,D24HourMean,QuarterlyMean,Mean,28.231614716
2151,671,D24HourMean,QuarterlyMean,Mean,27.540147261
2151,672,D24HourMean,QuarterlyMean,Mean,27.525355339
2151,673,D24HourMean,QuarterlyMean,Mean,28.153110679
2152,616,D24HourMean,QuarterlyMean,Mean,19.921891597
2152,617,D24HourMean,QuarterlyMean,Mean,19.524233627
2152,618,D24HourMean,QuarterlyMean,Mean,19.6930847
2152,619,D24HourMean,QuarterlyMean,Mean,19.245426281
2152,620,D24HourMean,QuarterlyMean,Mean,18.833063929
2152,621,D24HourMean,QuarterlyMean,Mean,19.832153526
2152,622,D24HourMean,QuarterlyMean,Mean,21.669433023
2152,623,D24HourMean,QuarterlyMean,Mean,22.011495785
2152,624,D24HourMean,QuarterlyMean,Mean,20.875827602
2152,625,D24HourMean,QuarterlyMean,Mean,21.047621373
2152,626,D24HourMean,QuarterlyMean,Mean,21.610331411
2152,627,D24HourMean,QuarterlyMean,Mean,22.152400802
2152,628,D24HourMean,QuarterlyMean,Mean,22.905091274
2152,629,D24HourMean,QuarterlyMean,Mean,22.787794301
2152,630,D24HourMean,QuarterlyMean,Mean,22.972117335
2152,631,D24HourMean,QuarterlyMean,Mean,25.058437939
2152,632,D24HourMean,QuarterlyMean,Mean,24.49652089
2152,633,D24HourMean,QuarterlyMean,Mean,24.559571068
2152,634,D24HourMean,QuarterlyMean,Mean,25.226610245
2152,635,D24HourMean,QuarterlyMean,Mean,25.533857303
2152,636,D24HourMean,QuarterlyMean,Mean,25.262869377
2152,637,D24HourMean,QuarterlyMean,Mean,23.734334427
2152,638,D24HourMean,QuarterlyMean,Mean,23.788505637
2152,639,D24HourMean,QuarterlyMean,Mean,24.189769086
2152,640,D24HourMean,QuarterlyMean,Mean,24.978524064
2152,641,D24HourMean,QuarterlyMean,Mean,26.236800016
2152,642,D24HourMean,QuarterlyMean,Mean,26.370702311
2152,643,D24HourMean,QuarterlyMean,Mean,26.19973983
2152,644,D24HourMean,QuarterlyMean,Mean,28.185786161
2152,645,D24HourMean,QuarterlyMean,Mean,28.62902251
2152,646,D24HourMean,QuarterlyMean,Mean,27.968145731
2152,647,D24HourMean,QuarterlyMean,Mean,28.559016158
2152,648,D24HourMean,QuarterlyMean,Mean,28.239338654
2152,649,D24HourMean,QuarterlyMean,Mean,28.793614148
2152,650,D24HourMean,QuarterlyMean,Mean,28.822459068
2152,651,D24HourMean,QuarterlyMean,Mean,29.040381244
2152,652,D24HourMean,QuarterlyMean,Mean,29.876864837
2152,653,D24HourMean,QuarterlyMean,Mean,29.31619095
2152,654,D24HourMean,QuarterlyMean,Mean,29.117333753
2152,655,D24HourMean,QuarterlyMean,Mean,29.469681247
2152,656,D24HourMean,QuarterlyMean,Mean,29.919030833
2152,657,D24HourMean,QuarterlyMean,Mean,29.721925243
2152,658,D24HourMean,QuarterlyMean,Mean,30.257424166
2152,659,D24HourMean,QuarterlyMean,Mean,29.107565428
2152,660,D24HourMean,QuarterlyMean,Mean,28.476114759
2152,661,D24HourMean,QuarterlyMean,Mean,29.246908839
2152,662,D24HourMean,QuarterlyMean,Mean,29.218451766
2152,663,D24HourMean,QuarterlyMean,Mean,30.165624041
2152,664,D24HourMean,QuarterlyMean,Mean,28.083900187
2152,665,D24HourMean,QuarterlyMean,Mean,28.559137604
2152,666,D24HourMean,QuarterlyMean,Mean,27.763167593
2152,667,D24HourMean,QuarterlyMean,Mean,28.392954219
2152,668,D24HourMean,QuarterlyMean,Mean,28.219692755
2152,669,D24HourMean,QuarterlyMean,Mean,27.701118032
2152,670,D24HourMean,QuarterlyMean,Mean,27.73284005
2152,671,D24HourMean,QuarterlyMean,Mean,26.493616247
2152,672,D24HourMean,QuarterlyMean,Mean,26.198646801
2152,673,D24HourMean,QuarterlyMean,Mean,26.88725198
2152,674,D24HourMean,QuarterlyMean,Mean,26.643365489
2152,675,D24HourMean,QuarterlyMean,Mean,26.670892888
2152,676,D24HourMean,QuarterlyMean,Mean,27.84921392
2152,677,D24HourMean,QuarterlyMean,Mean,28.155496152
2153,615,D24HourMean,QuarterlyMean,Mean,19.919978595
2153,616,D24HourMean,QuarterlyMean,Mean,19.528866459
2153,617,D24HourMean,QuarterlyMean,Mean,19.147877677
2153,618,D24HourMean,QuarterlyMean,Mean,19.48714252
2153,619,D24HourMean,QuarterlyMean,Mean,19.235540965
2153,620,D24HourMean,QuarterlyMean,Mean,19.007321126
2153,621,D24HourMean,QuarterlyMean,Mean,19.884876567
2153,622,D24HourMean,QuarterlyMean,Mean,21.017908747
2153,623,D24HourMean,QuarterlyMean,Mean,22.197733577
2153,624,D24HourMean,QuarterlyMean,Mean,23.205778191
2153,625,D24HourMean,QuarterlyMean,Mean,23.225237768
2153,626,D24HourMean,QuarterlyMean,Mean,23.233185681
2153,627,D24HourMean,QuarterlyMean,Mean,23.022098704
2153,628,D24HourMean,QuarterlyMean,Mean,22.677194496
2153,629,D24HourMean,QuarterlyMean,Mean,22.510488141
2153,630,D24HourMean,QuarterlyMean,Mean,23.042185155
2153,631,D24HourMean,QuarterlyMean,Mean,25.108672691
2153,632,D24HourMean,QuarterlyMean,Mean,24.857526448
2153,633,D24HourMean,QuarterlyMean,Mean,24.558861509
2153,634,D24HourMean,QuarterlyMean,Mean,25.596813408
2153,635,D24HourMean,QuarterlyMean,Mean,25.406716698
2153,636,D24HourMean,QuarterlyMean,Mean,24.716685301
2153,637,D24HourMean,QuarterlyMean,Mean,26.055415029
2153,638,D24HourMean,QuarterlyMean,Mean,25.884714419
2153,639,D24HourMean,QuarterlyMean,Mean,25.242392296
2153,640,D24HourMean,QuarterlyMean,Mean,26.593869934
2153,641,D24HourMean,QuarterlyMean,Mean,27.069895121
2153,642,D24HourMean,QuarterlyMean,Mean,26.453195855
2153,643,D24HourMean,QuarterlyMean,Mean,26.9061191
2153,644,D24HourMean,QuarterlyMean,Mean,28.483608548
2153,645,D24HourMean,QuarterlyMean,Mean,28.50712173
2153,646,D24HourMean,QuarterlyMean,Mean,27.88395948
2153,647,D24HourMean,QuarterlyMean,Mean,28.408280196
2153,648,D24HourMean,QuarterlyMean,Mean,28.337475207
2153,649,D24HourMean,QuarterlyMean,Mean,28.847785616
2153,650,D24HourMean,QuarterlyMean,Mean,28.692141852
2153,651,D24HourMean,QuarterlyMean,Mean,28.500394988
2153,652,D24HourMean,QuarterlyMean,Mean,29.267877676
2153,653,D24HourMean,QuarterlyMean,Mean,29.211549808
2153,654,D24HourMean,QuarterlyMean,Mean,29.345534124
2153,655,D24HourMean,QuarterlyMean,Mean,30.361373802
2153,656,D24HourMean,QuarterlyMean,Mean,30.667228107
2153,657,D24HourMean,QuarterlyMean,Mean,30.23609788
2153,658,D24HourMean,QuarterlyMean,Mean,30.249335529
2153,659,D24HourMean,QuarterlyMean,Mean,28.882207164
2153,660,D24HourMean,QuarterlyMean,Mean,28.719532038
2153,661,D24HourMean,QuarterlyMean,Mean,28.358832729
2153,662,D24HourMean,QuarterlyMean,Mean,27.902203792
2153,663,D24HourMean,QuarterlyMean,Mean,27.613823753
2153,664,D24HourMean,QuarterlyMean,Mean,27.849974938
2153,665,D24HourMean,QuarterlyMean,Mean,27.776026276
2153,666,D24HourMean,QuarterlyMean,Mean,27.560811061
2153,667,D24HourMean,QuarterlyMean,Mean,28.938976213
2153,668,D24HourMean,QuarterlyMean,Mean,28.85562028
2153,669,D24HourMean,QuarterlyMean,Mean,26.733266302
2153,670,D24HourMean,QuarterlyMean,Mean,27.02053914
2153,671,D24HourMean,QuarterlyMean,Mean,27.164860316
2153,672,D24HourMean,QuarterlyMean,Mean,26.657557789
2153,673,D24HourMean,QuarterlyMean,Mean,27.150386
2153,674,D24HourMean,QuarterlyMean,Mean,27.058204476
2153,675,D24HourMean,QuarterlyMean,Mean,26.962796617
2153,676,D24HourMean,QuarterlyMean,Mean,26.602483748
2153,677,D24HourMean,QuarterlyMean,Mean,26.655478725
2153,678,D24HourMean,QuarterlyMean,Mean,27.629671595
2154,614,D24HourMean,QuarterlyMean,Mean,18.184115973
2154,615,D24HourMean,QuarterlyMean,Mean,19.098835598
2154,616,D24HourMean,QuarterlyMean,Mean,19.353077038
2154,617,D24HourMean,QuarterlyMean,Mean,19.591159983
2154,618,D24HourMean,QuarterlyMean,Mean,19.723804336
2154,619,D24HourMean,QuarterlyMean,Mean,19.55461974
2154,620,D24HourMean,QuarterlyMean,Mean,19.588707363
2154,621,D24HourMean,QuarterlyMean,Mean,19.736196382
2154,622,D24HourMean,QuarterlyMean,Mean,20.632630903
2154,623,D24HourMean,QuarterlyMean,Mean,21.933963197
2154,624,D24HourMean,QuarterlyMean,Mean,23.302222399
2154,625,D24HourMean,QuarterlyMean,Mean,23.588541655
2154,626,D24HourMean,QuarterlyMean,Mean,22.971458859
2154,627,D24HourMean,QuarterlyMean,Mean,22.790406663
2154,628,D24HourMean,QuarterlyMean,Mean,23.682540363
2154,629,D24HourMean,QuarterlyMean,Mean,24.255723105
2154,630,D24HourMean,QuarterlyMean,Mean,24.733178824
2154,631,D24HourMean,QuarterlyMean,Mean,26.024863295
2154,632,D24HourMean,QuarterlyMean,Mean,26.791734738
2154,633,D24HourMean,QuarterlyMean,Mean,25.49556812
2154,634,D24HourMean,QuarterlyMean,Mean,25.280953919
2154,635,D24HourMean,QuarterlyMean,Mean,24.907262384
2154,636,D24HourMean,QuarterlyMean,Mean,25.579545803
2154,637,D24HourMean,QuarterlyMean,Mean,25.669035385
2154,638,D24HourMean,QuarterlyMean,Mean,24.574263217
2154,639,D24HourMean,QuarterlyMean,Mean,25.491856834
2154,640,D24HourMean,QuarterlyMean,Mean,27.03615117
2154,641,D24HourMean,QuarterlyMean,Mean,26.502671671
2154,642,D24HourMean,QuarterlyMean,Mean,27.644736111
2154,643,D24HourMean,QuarterlyMean,Mean,27.131482674
2154,644,D24HourMean,QuarterlyMean,Mean,28.313437604
2154,645,D24HourMean,QuarterlyMean,Mean,27.405553824
2154,646,D24HourMean,QuarterlyMean,Mean,27.907726687
2154,647,D24HourMean,QuarterlyMean,Mean,28.298430014
2154,648,D24HourMean,QuarterlyMean,Mean,28.207528814
2154,649,D24HourMean,QuarterlyMean,Mean,28.07473197
2154,650,D24HourMean,QuarterlyMean,Mean,28.207851518
2154,651,D24HourMean,QuarterlyMean,Mean,28.584420881
2154,652,D24HourMean,QuarterlyMean,Mean,28.815823723
2154,653,D24HourMean,QuarterlyMean,Mean,29.354967478
2154,654,D24HourMean,QuarterlyMean,Mean,29.543282439
2154,655,D24HourMean,QuarterlyMean,Mean,30.397593286
2154,656,D24HourMean,QuarterlyMean,Mean,30.806165531
2154,657,D24HourMean,QuarterlyMean,Mean,30.123970136
2154,658,D24HourMean,QuarterlyMean,Mean,29.484631122
2154,659,D24HourMean,QuarterlyMean,Mean,28.412115601
2154,660,D24HourMean,QuarterlyMean,Mean,27.771586709
2154,661,D24HourMean,QuarterlyMean,Mean,28.409909044
2154,662,D24HourMean,QuarterlyMean,Mean,27.803850511
2154,663,D24HourMean,QuarterlyMean,Mean,27.163906968
2154,664,D24HourMean,QuarterlyMean,Mean,27.430988943
2154,665,D24HourMean,QuarterlyMean,Mean,27.872131779
2154,666,D24HourMean,QuarterlyMean,Mean,28.124987304
2154,667,D24HourMean,QuarterlyMean,Mean,28.525904279
2154,668,D24HourMean,QuarterlyMean,Mean,28.702393292
2154,669,D24HourMean,QuarterlyMean,Mean,28.029393333
2154,670,D24HourMean,QuarterlyMean,Mean,27.41721821
2154,671,D24HourMean,QuarterlyMean,Mean,26.26356503
2154,672,D24HourMean,QuarterlyMean,Mean,26.9841739
2154,673,D24HourMean,QuarterlyMean,Mean,26.882343088
2154,674,D24HourMean,QuarterlyMean,Mean,26.607174423
2154,675,D24HourMean,QuarterlyMean,Mean,27.261227269
2154,676,D24HourMean,QuarterlyMean,Mean,26.571089269
2154,677,D24HourMean,QuarterlyMean,Mean,28.098488531
2154,678,D24HourMean,QuarterlyMean,Mean,28.2288732
2154,679,D24HourMean,QuarterlyMean,Mean,28.646952662
2154,680,D24HourMean,QuarterlyMean,Mean,29.267894225
2155,614,D24HourMean,QuarterlyMean,Mean,18.473047014
2155,615,D24HourMean,QuarterlyMean,Mean,19.325580076
2155,616,D24HourMean,QuarterlyMean,Mean,19.615041131
2155,617,D24HourMean,QuarterlyMean,Mean,19.736877609
2155,618,D24HourMean,QuarterlyMean,Mean,19.905880957
2155,619,D24HourMean,QuarterlyMean,Mean,20.057650739
2155,620,D24HourMean,QuarterlyMean,Mean,20.184087679
2155,621,D24HourMean,QuarterlyMean,Mean,19.997598214
2155,622,D24HourMean,QuarterlyMean,Mean,21.052803534
2155,623,D24HourMean,QuarterlyMean,Mean,22.117157351
2155,624,D24HourMean,QuarterlyMean,Mean,23.142463437
2155,625,D24HourMean,QuarterlyMean,Mean,22.180094937
2155,626,D24HourMean,QuarterlyMean,Mean,21.951155614
2155,627,D24HourMean,QuarterlyMean,Mean,24.461974336
2155,628,D24HourMean,QuarterlyMean,Mean,24.558180749
2155,629,D24HourMean,QuarterlyMean,Mean,25.700484447
2155,630,D24HourMean,QuarterlyMean,Mean,25.337013987
2155,631,D24HourMean,QuarterlyMean,Mean,26.764465796
2155,632,D24HourMean,QuarterlyMean,Mean,27.946053684
2155,633,D24HourMean,QuarterlyMean,Mean,26.551795314
2155,634,D24HourMean,QuarterlyMean,Mean,23.976382611
2155,635,D24HourMean,QuarterlyMean,Mean,24.59942258
2155,636,D24HourMean,QuarterlyMean,Mean,24.760718123
2155,637,D24HourMean,QuarterlyMean,Mean,25.842054606
2155,638,D24HourMean,QuarterlyMean,Mean,26.641972239
2155,639,D24HourMean,QuarterlyMean,Mean,25.926288241
2155,640,D24HourMean,QuarterlyMean,Mean,26.187122473
2155,641,D24HourMean,QuarterlyMean,Mean,28.029532485
2155,642,D24HourMean,QuarterlyMean,Mean,28.166680182
2155,643,D24HourMean,QuarterlyMean,Mean,28.131153674
2155,644,D24HourMean,QuarterlyMean,Mean,28.334689461
2155,645,D24HourMean,QuarterlyMean,Mean,27.527108321
2155,646,D24HourMean,QuarterlyMean,Mean,28.577249839
2155,647,D24HourMean,QuarterlyMean,Mean,28.620070426
2155,648,D24HourMean,QuarterlyMean,Mean,28.625633026
2155,649,D24HourMean,QuarterlyMean,Mean,28.400848725
2155,650,D24HourMean,QuarterlyMean,Mean,28.780796053
2155,651,D24HourMean,QuarterlyMean,Mean,28.49046732
2155,652,D24HourMean,QuarterlyMean,Mean,28.90520125
2155,653,D24HourMean,QuarterlyMean,Mean,29.486873738
2155,654,D24HourMean,QuarterlyMean,Mean,30.025417433
2155,655,D24HourMean,QuarterlyMean,Mean,30.294337599
2155,656,D24HourMean,QuarterlyMean,Mean,30.213539973
2155,657,D24HourMean,QuarterlyMean,Mean,28.062127871
2155,658,D24HourMean,QuarterlyMean,Mean,27.626503828
2155,659,D24HourMean,QuarterlyMean,Mean,27.734400982
2155,660,D24HourMean,QuarterlyMean,Mean,28.122320968
2155,661,D24HourMean,QuarterlyMean,Mean,28.224895062
2155,662,D24HourMean,QuarterlyMean,Mean,27.637754351
2155,663,D24HourMean,QuarterlyMean,Mean,27.106322386
2155,664,D24HourMean,QuarterlyMean,Mean,27.405604273
2155,665,D24HourMean,QuarterlyMean,Mean,28.000256009
2155,666,D24HourMean,QuarterlyMean,Mean,27.734749307
2155,667,D24HourMean,QuarterlyMean,Mean,27.847430239
2155,668,D24HourMean,QuarterlyMean,Mean,28.069984194
2155,669,D24HourMean,QuarterlyMean,Mean,29.269044835
2155,670,D24HourMean,QuarterlyMean,Mean,28.592469584
2155,671,D24HourMean,QuarterlyMean,Mean,27.286158605
2155,672,D24HourMean,QuarterlyMean,Mean,27.013768307
2155,673,D24HourMean,QuarterlyMean,Mean,27.217542064
2155,674,D24HourMean,QuarterlyMean,Mean,26.854085675
2155,675,D24HourMean,QuarterlyMean,Mean,27.092102302
2155,676,D24HourMean,QuarterlyMean,Mean,26.841291985
2155,677,D24HourMean,QuarterlyMean,Mean,28.31921386
2155,678,D24HourMean,QuarterlyMean,Mean,27.822699451
2155,679,D24HourMean,QuarterlyMean,Mean,28.713110101
2155,680,D24HourMean,QuarterlyMean,Mean,28.630457581
2155,681,D24HourMean,QuarterlyMean,Mean,27.439211657
2155,682,D24HourMean,QuarterlyMean,Mean,28.708463709
2156,614,D24HourMean,QuarterlyMean,Mean,18.704851958
2156,615,D24HourMean,QuarterlyMean,Mean,19.169123164
2156,616,D24HourMean,QuarterlyMean,Mean,20.01032734
2156,617,D24HourMean,QuarterlyMean,Mean,19.209611808
2156,618,D24HourMean,QuarterlyMean,Mean,19.824299952
2156,619,D24HourMean,QuarterlyMean,Mean,20.37106074
2156,620,D24HourMean,QuarterlyMean,Mean,19.813986901
2156,621,D24HourMean,QuarterlyMean,Mean,19.669059503
2156,622,D24HourMean,QuarterlyMean,Mean,20.229881468
2156,623,D24HourMean,QuarterlyMean,Mean,21.647002416
2156,624,D24HourMean,QuarterlyMean,Mean,22.367975723
2156,625,D24HourMean,QuarterlyMean,Mean,21.365473597
2156,626,D24HourMean,QuarterlyMean,Mean,23.35570805
2156,627,D24HourMean,QuarterlyMean,Mean,25.124475828
2156,628,D24HourMean,QuarterlyMean,Mean,25.302927211
2156,629,D24HourMean,QuarterlyMean,Mean,27.199303088
2156,630,D24HourMean,QuarterlyMean,Mean,26.558887398
2156,631,D24HourMean,QuarterlyMean,Mean,26.768933419
2156,632,D24HourMean,QuarterlyMean,Mean,27.690269508
2156,633,D24HourMean,QuarterlyMean,Mean,25.375564315
2156,634,D24HourMean,QuarterlyMean,Mean,24.650772425
2156,635,D24HourMean,QuarterlyMean,Mean,24.776455906
2156,636,D24HourMean,QuarterlyMean,Mean,26.579640952
2156,637,D24HourMean,QuarterlyMean,Mean,27.285967093
2156,638,D24HourMean,QuarterlyMean,Mean,26.685506327
2156,639,D24HourMean,QuarterlyMean,Mean,26.247459395
2156,640,D24HourMean,QuarterlyMean,Mean,27.954522899
2156,641,D24HourMean,QuarterlyMean,Mean,28.302775572
2156,642,D24HourMean,QuarterlyMean,Mean,29.10154367
2156,643,D24HourMean,QuarterlyMean,Mean,28.737979591
2156,644,D24HourMean,QuarterlyMean,Mean,28.575630292
2156,645,D24HourMean,QuarterlyMean,Mean,28.310227548
2156,646,D24HourMean,QuarterlyMean,Mean,29.017439513
2156,647,D24HourMean,QuarterlyMean,Mean,28.818762215
2156,648,D24HourMean,QuarterlyMean,Mean,28.46713983
2156,649,D24HourMean,QuarterlyMean,Mean,29.05679256
2156,650,D24HourMean,QuarterlyMean,Mean,29.914428278
2156,651,D24HourMean,QuarterlyMean,Mean,29.199572767
2156,652,D24HourMean,QuarterlyMean,Mean,29.107135533
2156,653,D24HourMean,QuarterlyMean,Mean,28.802685987
2156,654,D24HourMean,QuarterlyMean,Mean,29.450357809
2156,655,D24HourMean,QuarterlyMean,Mean,30.739462125
2156,656,D24HourMean,QuarterlyMean,Mean,31.356549584
2156,657,D24HourMean,QuarterlyMean,Mean,27.424669735
2156,658,D24HourMean,QuarterlyMean,Mean,27.977460812
2156,659,D24HourMean,QuarterlyMean,Mean,27.768478863
2156,660,D24HourMean,QuarterlyMean,Mean,28.423974639
2156,661,D24HourMean,QuarterlyMean,Mean,27.581587559
2156,662,D24HourMean,QuarterlyMean,Mean,27.502673818
2156,663,D24HourMean,QuarterlyMean,Mean,27.389731206
2156,664,D24HourMean,QuarterlyMean,Mean,27.020600494
2156,665,D24HourMean,QuarterlyMean,Mean,28.677714688
2156,666,D24HourMean,QuarterlyMean,Mean,27.931413897
2156,667,D24HourMean,QuarterlyMean,Mean,27.888248981
2156,668,D24HourMean,QuarterlyMean,Mean,27.618346306
2156,669,D24HourMean,QuarterlyMean,Mean,27.533517556
2156,670,D24HourMean,QuarterlyMean,Mean,27.685958837
2156,671,D24HourMean,QuarterlyMean,Mean,27.059300264
2156,672,D24HourMean,QuarterlyMean,Mean,26.538471697
2156,673,D24HourMean,QuarterlyMean,Mean,26.145009622
2156,674,D24HourMean,QuarterlyMean,Mean,26.563382683
2156,675,D24HourMean,QuarterlyMean,Mean,26.409869303
2156,676,D24HourMean,QuarterlyMean,Mean,27.245731605
2156,677,D24HourMean,QuarterlyMean,Mean,28.315160281
2156,678,D24HourMean,QuarterlyMean,Mean,28.824686768
2156,679,D24HourMean,QuarterlyMean,Mean,27.710433716
2156,680,D24HourMean,QuarterlyMean,Mean,28.525639217
2156,681,D24HourMean,QuarterlyMean,Mean,28.218451069
2156,682,D24HourMean,QuarterlyMean,Mean,30.392758023
2156,683,D24HourMean,QuarterlyMean,Mean,29.609900298
2157,614,D24HourMean,QuarterlyMean,Mean,19.146476382
2157,615,D24HourMean,QuarterlyMean,Mean,19.712869286
2157,616,D24HourMean,QuarterlyMean,Mean,19.867379151
2157,617,D24HourMean,QuarterlyMean,Mean,19.672480836
2157,618,D24HourMean,QuarterlyMean,Mean,19.700546259
2157,619,D24HourMean,QuarterlyMean,Mean,20.628604006
2157,620,D24HourMean,QuarterlyMean,Mean,20.193856385
2157,621,D24HourMean,QuarterlyMean,Mean,20.305732962
2157,622,D24HourMean,QuarterlyMean,Mean,21.133699882
2157,623,D24HourMean,QuarterlyMean,Mean,21.506780558
2157,624,D24HourMean,QuarterlyMean,Mean,22.114667173
2157,625,D24HourMean,QuarterlyMean,Mean,23.148828434
2157,626,D24HourMean,QuarterlyMean,Mean,25.066206023
2157,627,D24HourMean,QuarterlyMean,Mean,25.305568072
2157,628,D24HourMean,QuarterlyMean,Mean,25.987168874
2157,629,D24HourMean,QuarterlyMean,Mean,25.33360671
2157,630,D24HourMean,QuarterlyMean,Mean,27.406596363
2157,631,D24HourMean,QuarterlyMean,Mean,27.43118862
2157,632,D24HourMean,QuarterlyMean,Mean,26.414999238
2157,633,D24HourMean,QuarterlyMean,Mean,25.401819287
2157,634,D24HourMean,QuarterlyMean,Mean,25.238629407
2157,635,D24HourMean,QuarterlyMean,Mean,26.746017282
2157,636,D24HourMean,QuarterlyMean,Mean,27.100014456
2157,637,D24HourMean,QuarterlyMean,Mean,27.768020658
2157,638,D24HourMean,QuarterlyMean,Mean,26.634098021
2157,639,D24HourMean,QuarterlyMean,Mean,26.744075346
2157,640,D24HourMean,QuarterlyMean,Mean,28.540080601
2157,641,D24HourMean,QuarterlyMean,Mean,27.687799474
